name_1,date_1,name_2,date_2,name_3,date_3,context,correct_date,correct_answer
Andrew,1981-03-30,Jack,1978-11-27,Mark,1973-01-22,Andrew was born on the day of an assassination attempt on President Reagan. Jack was born on the day San Francisco Mayor George Moscone and City Supervisor Harvey Milk were assassinated. Mark was born on the day the Supreme Court decided Roe v. Wade. The oldest is,1973-01-22,Mark
Mark,1976-07-04,Laura,1985-09-19,Martin,1973-01-22,Mark was born on the day Operation Entebbe was carried out. Laura was born on the day a devastating earthquake hit Mexico City. Martin was born on the day the Supreme Court decided Roe v. Wade. The oldest is,1973-01-22,Martin
Matt,1977-10-26,Laura,1983-06-05,Dallas,1988-03-16,Matt was born on the day the last wild case of smallpox was eradicated. Laura was born on the day the Second Sudanese Civil War began. Dallas was born on the day the Halabja chemical attack occurred. The oldest is,1977-10-26,Matt
Fred,1977-10-19,Kevin,1983-06-05,Mark,1976-07-04,Fred was born on the day the crisis with the Baader-Meinhoff Group ended. Kevin was born on the day the Second Sudanese Civil War began. Mark was born on the day Operation Entebbe was carried out. The oldest is,1976-07-04,Mark
Andrew,1981-03-30,Charlie,1978-12-29,Robert,1977-09-05,Andrew was born on the day of an assassination attempt on President Reagan. Charlie was born on the day the new Spanish constitution took effect. Robert was born on the day German Autumn began with the abduction of Hanns Martin Schleyer. The oldest is,1977-09-05,Robert
Jack,1982-12-07,Mark,1989-02-15,Luke,1978-12-25,Jack was born on the day the first execution by lethal injection took place. Mark was born on the end of the Soviet war in Afghanistan. Luke was born on the day the Cambodian-Vietnamese War began. The oldest is,1978-12-25,Luke
Ryan,1989-12-20,Walker,1970-01-22,Alex,1972-05-08,Ryan was born on the day the United States invaded Panama. Walker was born on the day the Boeing 747 made its maiden flight. Alex was born on the day Sabena Flight 571 was hijacked. The oldest is,1970-01-22,Walker
Jason,1983-12-10,Alex,1971-03-26,Walker,1980-05-08,Jason was born on the day the dictatorship ended in Argentina. Alex was born on the day the Bangladesh Liberation War occurred. Walker was born on the day smallpox was eradicated. The oldest is,1971-03-26,Alex
Alice,1971-11-15,Henry,1977-09-05,Richard,1979-03-16,Alice was born on the day Intel released the Intel 4004 microprocessor. Henry was born on the day German Autumn began with the abduction of Hanns Martin Schleyer. Richard was born on the day the Central Treaty Organization dissolved. The oldest is,1971-11-15,Alice
Mark,1989-02-15,Hunter,1980-06-01,Henry,1977-01-20,Mark was born on the end of the Soviet war in Afghanistan. Hunter was born on the day CNN was launched. Henry was born on the day Jimmy Carter was inaugurated as President. The oldest is,1977-01-20,Henry
Jack,1977-10-19,Grant,1977-03-27,Richard,1978-10-16,Jack was born on the day the crisis with the Baader-Meinhoff Group ended. Grant was born on the day the Tenerife disaster occurred. Richard was born on the day John Paul II became pope. The oldest is,1977-03-27,Grant
Josh,1972-05-08,Marco,1974-09-12,Jerry,1977-01-20,Josh was born on the day Sabena Flight 571 was hijacked. Marco was born on the day Emperor Haile Selassie I was overthrown. Jerry was born on the day Jimmy Carter was inaugurated as President. The oldest is,1972-05-08,Josh
Kyle,1979-01-07,Connor,1989-02-14,Brandon,1989-03-24,Kyle was born on the day the Vietnamese invasion of Kampuchea ended. Connor was born on the day a fatwa was issued against Salman Rushdie. Brandon was born on the day the Exxon Valdez oil spill occurred. The oldest is,1979-01-07,Kyle
Laura,1983-06-05,Mark,1982-09-18,Dean,1989-10-17,Laura was born on the day the Second Sudanese Civil War began. Mark was born on the day the Sabra and Shatila massacre occurred. Dean was born on the day the Loma Prieta earthquake occurred. The oldest is,1982-09-18,Mark
Michael,1982-10-01,Mark,1989-02-15,Richard,1970-01-15,Michael was born on the day the Sony CDP-101 CD player was released. Mark was born on the end of the Soviet war in Afghanistan. Richard was born on the day The Nigerian Civil War ended. The oldest is,1970-01-15,Richard
Fred,1977-10-19,Hunter,1980-06-01,Joy,1979-03-16,Fred was born on the day the crisis with the Baader-Meinhoff Group ended. Hunter was born on the day CNN was launched. Joy was born on the day the Central Treaty Organization dissolved. The oldest is,1977-10-19,Fred
Hope,1973-05-14,Richard,1989-01-07,Scott,1982-10-01,Hope was born on the day Skylab was launched. Richard was born on the day Hirohito died and Akihito became Emperor. Scott was born on the day the Sony CDP-101 CD player was released. The oldest is,1973-05-14,Hope
Maria,1973-12-03,Marco,1988-01-13,Leon,1978-10-16,Maria was born on the day Pioneer 10 sent back its first close-up images of Jupiter. Marco was born on the day Lee Teng-hui took control of Taiwan. Leon was born on the day John Paul II became pope. The oldest is,1973-12-03,Maria
Robert,1970-12-18,Jason,1982-04-25,Fred,1978-09-28,Robert was born on the day Airbus was established. Jason was born on the day Israel withdrew from the Sinai Peninsula. Fred was born on the day John Paul I died. The oldest is,1970-12-18,Robert
Martin,1977-07-13,Richard,1978-10-16,Hope,1983-09-01,Martin was born on the day Somalia declared war on Ethiopia. Richard was born on the day John Paul II became pope. Hope was born on the day Korean Air Lines Flight 007 was shot down. The oldest is,1977-07-13,Martin
Jerry,1977-05-25,Mark,1985-03-15,John,1977-07-13,Jerry was born on the day Star Wars was released. Mark was born on the day the end of military leadership occurred in Brazil. John was born on the day Somalia declared war on Ethiopia. The oldest is,1977-05-25,Jerry
Scott,1983-10-23,Tyler,1977-08-20,Robert,1987-09-10,Scott was born on the day the Beirut barracks bombing resulted in a massive loss of life. Tyler was born on the day Voyager 2 was launched. Robert was born on the day the Battle of Cuito Cuanavale began. The oldest is,1977-08-20,Tyler
Charlie,1975-08-01,Dallas,1977-07-13,Brandon,1983-01-01,Charlie was born on the day the Helsinki Accords were signed. Dallas was born on the day Somalia declared war on Ethiopia. Brandon was born on the day Brunei gained independence. The oldest is,1975-08-01,Charlie
Dean,1989-10-17,Alex,1971-03-26,Martin,1980-11-13,Dean was born on the day the Loma Prieta earthquake occurred. Alex was born on the day the Bangladesh Liberation War occurred. Martin was born on the day Voyager 1 took close-up pictures of Saturn. The oldest is,1971-03-26,Alex
Josh,1983-10-23,William,1978-08-26,Marco,1981-04-12,Josh was born on the day the Beirut barracks bombing resulted in a massive loss of life. William was born on the day John Paul I became pope. Marco was born on the day the first orbital flight of the Space Shuttle took place. The oldest is,1978-08-26,William
Dean,1989-10-17,Henry,1984-10-31,Andrew,1978-11-27,Dean was born on the day the Loma Prieta earthquake occurred. Henry was born on the day Indira Gandhi was assassinated. Andrew was born on the day San Francisco Mayor George Moscone and City Supervisor Harvey Milk were assassinated. The oldest is,1978-11-27,Andrew
Connor,1970-04-11,Michael,1982-11-30,Maria,1979-03-28,Connor was born on the day Apollo 13 was launched. Michael was born on the day Michael Jackson released his album Thriller. Maria was born on the day The Three Mile Island nuclear accident occurred. The oldest is,1970-04-11,Connor
Ryan,1989-12-20,William,1978-08-26,Peter,1988-12-21,Ryan was born on the day the United States invaded Panama. William was born on the day John Paul I became pope. Peter was born on the day Pan Am Flight 103 exploded. The oldest is,1978-08-26,William
Hunter,1978-06-19,Rachel,1970-12-01,Matt,1989-06-03,Hunter was born on the day Garfield's comic strip went nationwide. Rachel was born on the day the North Yemen Civil War ended. Matt was born on the day Ruhollah Khomeini died and Ali Khamenei became Supreme Leader. The oldest is,1970-12-01,Rachel
April,1977-09-05,Hunter,1989-10-17,Andrew,1986-10-19,April was born on the day Voyager 1 was launched. Hunter was born on the day the Loma Prieta earthquake occurred. Andrew was born on the day Samora Machel died in a plane crash. The oldest is,1977-09-05,April
Joy,1981-10-06,Scott,1983-10-23,Walker,1977-02-09,Joy was born on the day Anwar Sadat was assassinated. Scott was born on the day the Beirut barracks bombing resulted in a massive loss of life. Walker was born on the day Queen Alia of Jordan was killed. The oldest is,1977-02-09,Walker
Martin,1985-11-13,William,1975-04-13,Connor,1989-12-24,Martin was born on the day the Armero tragedy occurred. William was born on the day the Bus massacre triggered the Lebanese Civil War. Connor was born on the day The First Liberian Civil War began. The oldest is,1975-04-13,William
Marco,1974-09-12,Emily,1981-10-06,Dallas,1988-03-16,Marco was born on the day Emperor Haile Selassie I was overthrown. Emily was born on the day Anwar Sadat was assassinated. Dallas was born on the day the Halabja chemical attack occurred. The oldest is,1974-09-12,Marco
Tyler,1989-08-25,Laura,1972-05-30,Kyle,1978-09-17,Tyler was born on the day Voyager 2 made its closest approach to Neptune. Laura was born on the day of the Lod Airport massacre. Kyle was born on the day the Camp David Accords were signed. The oldest is,1972-05-30,Laura
April,1977-09-05,Alex,1980-08-31,Ryan,1983-06-05,April was born on the day German Autumn began with the abduction of Hanns Martin Schleyer. Alex was born on the day Solidarity union formed at Poland's Gdańsk Shipyard. Ryan was born on the day the Second Sudanese Civil War began. The oldest is,1977-09-05,April
Ryan,1970-04-10,Richard,1978-10-16,Luke,1978-12-25,Ryan was born on the day the Break-up of the Beatles occurred. Richard was born on the day John Paul II became pope. Luke was born on the day the Cambodian-Vietnamese War began. The oldest is,1970-04-10,Ryan
Jack,1972-05-30,Luke,1977-10-19,Matt,1977-10-26,Jack was born on the day of the Lod Airport massacre. Luke was born on the day the crisis with the Baader-Meinhoff Group ended. Matt was born on the day the last wild case of smallpox was eradicated. The oldest is,1972-05-30,Jack
Mark,1976-07-04,Richard,1989-01-07,Laura,1978-12-25,Mark was born on the day Operation Entebbe was carried out. Richard was born on the day Hirohito died and Akihito became Emperor. Laura was born on the day the Cambodian-Vietnamese War began. The oldest is,1976-07-04,Mark
Walker,1975-11-20,Connor,1989-02-14,Richard,1981-04-12,Walker was born on the day Francisco Franco died. Connor was born on the day a fatwa was issued against Salman Rushdie. Richard was born on the day the first orbital flight of the Space Shuttle took place. The oldest is,1975-11-20,Walker
Blake,1977-09-05,Josh,1983-10-23,Marco,1981-04-12,Blake was born on the day German Autumn began with the abduction of Hanns Martin Schleyer. Josh was born on the day the Beirut barracks bombing resulted in a massive loss of life. Marco was born on the day the first orbital flight of the Space Shuttle took place. The oldest is,1977-09-05,Blake
Matt,1977-09-05,Alex,1988-12-21,Jason,1974-04-25,Matt was born on the day Voyager 1 was launched. Alex was born on the day Pan Am Flight 103 exploded. Jason was born on the day the Carnation Revolution began in Portugal. The oldest is,1974-04-25,Jason
Kevin,1975-04-04,Ryan,1983-06-05,Alice,1971-11-15,Kevin was born on the day Microsoft was founded. Ryan was born on the day the Second Sudanese Civil War began. Alice was born on the day Intel released the Intel 4004 microprocessor. The oldest is,1971-11-15,Alice
Maria,1977-10-26,Andrew,1981-03-30,Kyle,1988-01-13,Maria was born on the day the last wild case of smallpox was eradicated. Andrew was born on the day of an assassination attempt on President Reagan. Kyle was born on the day Lee Teng-hui took control of Taiwan. The oldest is,1977-10-26,Maria
Martin,1973-01-22,Robert,1987-09-10,Jason,1982-04-25,Martin was born on the day the Supreme Court decided Roe v. Wade. Robert was born on the day the Battle of Cuito Cuanavale began. Jason was born on the day Israel withdrew from the Sinai Peninsula. The oldest is,1973-01-22,Martin
Jack,1972-05-30,Dallas,1972-05-08,Tyler,1983-01-01,Jack was born on the day of the Lod Airport massacre. Dallas was born on the day Sabena Flight 571 was hijacked. Tyler was born on the day Brunei gained independence. The oldest is,1972-05-08,Dallas
Alice,1971-11-15,Matt,1977-09-05,Jerry,1980-12-08,Alice was born on the day Intel released the Intel 4004 microprocessor. Matt was born on the day Voyager 1 was launched. Jerry was born on the day John Lennon was murdered. The oldest is,1971-11-15,Alice
Rose,1970-01-22,William,1983-09-17,Jack,1989-10-17,Rose was born on the day the Boeing 747 made its maiden flight. William was born on the day Vanessa Lynn Williams became the first African-American Miss America. Jack was born on the day the Loma Prieta earthquake occurred. The oldest is,1970-01-22,Rose
Emily,1981-10-06,Maria,1990-04-07,Michael,1994-11-05,Emily was born on the day Anwar Sadat was assassinated. Maria was born on the day the Scandinavian Star caught fire. Michael was born on the day George Foreman won the World Heavyweight Championship by knockout. The oldest is,1981-10-06,Emily
Andrew,1986-10-19,Bob,1996-09-27,Mark,1982-09-04,Andrew was born on the day Samora Machel died in a plane crash. Bob was born on the day the Islamic Emirate of Afghanistan was formed. Mark was born on the day the Provisional World Parliament convened. The oldest is,1982-09-04,Mark
Scott,1983-10-23,Leon,1998-07-17,Bob,1995-04-19,Scott was born on the day the Beirut barracks bombing resulted in a massive loss of life. Leon was born on the day Nicholas II of Russia and his family were buried. Bob was born on the day the Alfred P. Murrah Federal Building was bombed. The oldest is,1983-10-23,Scott
Max,1996-05-10,Matt,1994-07-01,Alex,1991-03-03,Max was born on the day a deadly storm hit Mount Everest. Matt was born on the day Plano Real introduced the new real currency in Brazil. Alex was born on the day Rodney King was beaten by Los Angeles police. The oldest is,1991-03-03,Alex
Dallas,1988-03-16,Blake,1983-10-23,William,1994-01-01,Dallas was born on the day the Halabja chemical attack occurred. Blake was born on the day the Beirut barracks bombing resulted in a massive loss of life. William was born on the day NAFTA was established. The oldest is,1983-10-23,Blake
Andrew,1992-05-13,Aaron,1999-11-30,Henry,1996-07-27,Andrew was born on the day Falun Gong was introduced. Aaron was born on the day ExxonMobil was founded. Henry was born on the day of the Centennial Olympic Park bombing. The oldest is,1992-05-13,Andrew
Max,1982-04-25,Ian,1998-02-28,Dean,1995-04-19,Max was born on the day Israel withdrew from the Sinai Peninsula. Ian was born on the day a study suggesting a link between MMR vaccine and autism was published. Dean was born on the day the Alfred P. Murrah Federal Building was bombed. The oldest is,1982-04-25,Max
Peter,1996-04-03,Alice,1980-08-31,Joy,1981-10-06,Peter was born on the day Theodore Kaczynski was arrested. Alice was born on the day Solidarity union formed at Poland's Gdańsk Shipyard. Joy was born on the day Anwar Sadat was assassinated. The oldest is,1980-08-31,Alice
Ryan,1983-06-05,Charlie,1997-08-29,Neil,1993-01-01,Ryan was born on the day the Second Sudanese Civil War began. Charlie was born on the day Netflix was launched. Neil was born on the day the Velvet Divorce between Czech Republic and Slovakia took place. The oldest is,1983-06-05,Ryan
Dallas,1980-04-18,William,1996-09-27,Joy,1985-09-19,Dallas was born on the day Rhodesia gained independence. William was born on the day the Islamic Emirate of Afghanistan was formed. Joy was born on the day a devastating earthquake hit Mexico City. The oldest is,1980-04-18,Dallas
Grant,1992-10-06,John,1995-03-14,George,1997-08-29,Grant was born on the day Lennart Meri became the President of Estonia. John was born on the day Norman Thagard became the first American to ride into space. George was born on the day Netflix was launched. The oldest is,1992-10-06,Grant
Rachel,1993-02-26,Rose,1993-03-12,Michael,1999-06-11,"Rachel was born on the day the 1993 World Trade Center bombing occurred. Rose was born on the day several bombs exploded in Bombay, India. Michael was born on the day the Kosovo War ended. The oldest is",1993-02-26,Rachel
Jack,1998-02-03,Ian,1999-12-03,Mark,1998-02-02,Jack was born on the day an US pilot caused 20 casualties in Italy. Ian was born on the day Tori Murden crossed the Atlantic Ocean by rowboat alone. Mark was born on the day Cebu Pacific Flight 387 crashed. The oldest is,1998-02-02,Mark
Maria,1989-11-24,Leon,1998-07-17,Luke,1992-07-21,Maria was born on the day the Communist government in Czechoslovakia fell. Leon was born on the day Nicholas II of Russia and his family were buried. Luke was born on the day the Transnistria War ended. The oldest is,1989-11-24,Maria
Scott,1982-10-01,Richard,1989-01-07,Henry,1998-12-19,Scott was born on the day the Sony CDP-101 CD player was released. Richard was born on the day Hirohito died and Akihito became Emperor. Henry was born on the day Bill Clinton's impeachment began. The oldest is,1982-10-01,Scott
Martin,1989-06-05,William,1994-01-01,Laura,1985-09-19,Martin was born on the day Tank Man stood in front of a column of military tanks. William was born on the day NAFTA was established. Laura was born on the day a devastating earthquake hit Mexico City. The oldest is,1985-09-19,Laura
Tyler,1995-03-14,April,1995-07-21,Henry,1998-02-02,Tyler was born on the day Norman Thagard became the first American to ride into space. April was born on the day the Third Taiwan Strait Crisis began. Henry was born on the day Cebu Pacific Flight 387 crashed. The oldest is,1995-03-14,Tyler
Bob,1995-04-19,William,1996-09-27,Laura,1983-06-05,Bob was born on the day the Alfred P. Murrah Federal Building was bombed. William was born on the day the Islamic Emirate of Afghanistan was formed. Laura was born on the day the Second Sudanese Civil War began. The oldest is,1983-06-05,Laura
Scott,1982-10-01,Tyler,1990-03-27,Blake,1996-07-27,Scott was born on the day the Sony CDP-101 CD player was released. Tyler was born on the day the United States began broadcasting Radio y Televisión Martí. Blake was born on the day of the Centennial Olympic Park bombing. The oldest is,1982-10-01,Scott
Henry,1996-07-27,Max,1981-06-05,Alex,1980-08-31,Henry was born on the day of the Centennial Olympic Park bombing. Max was born on the day the AIDS epidemic began. Alex was born on the day Solidarity union formed at Poland's Gdańsk Shipyard. The oldest is,1980-08-31,Alex
Martin,1998-02-28,Leon,1999-08-26,Aaron,1999-11-30,Martin was born on the day a study suggesting a link between MMR vaccine and autism was published. Leon was born on the day the Second Chechen War began. Aaron was born on the day ExxonMobil was founded. The oldest is,1998-02-28,Martin
Robert,1990-05-22,William,1990-02-11,Jack,1982-12-07,Robert was born on the day North and South Yemen unified. William was born on the day Nelson Mandela was released from prison. Jack was born on the day the first execution by lethal injection took place. The oldest is,1982-12-07,Jack
Laura,1996-05-11,Jack,1998-09-04,Ryan,1991-03-23,Laura was born on the day ValuJet Flight 592 crashed. Jack was born on the day Google was founded. Ryan was born on the day the Sierra Leone Civil War began. The oldest is,1991-03-23,Ryan
Marco,1988-01-13,Laura,1993-11-30,John,1982-09-18,Marco was born on the day Lee Teng-hui took control of Taiwan. Laura was born on the release date of Schindler's List. John was born on the day the Sabra and Shatila massacre occurred. The oldest is,1982-09-18,John
Jerry,1991-10-05,Peter,1992-04-03,Richard,1990-06-21,Jerry was born on the day Linus Torvalds launched the first version of the Linux kernel. Peter was born on the day communism ended in Albania. Richard was born on the day the Manjil-Rudbar earthquake occurred. The oldest is,1990-06-21,Richard
Josh,1994-06-23,William,1996-09-27,Jason,1993-09-26,Josh was born on the release date of Forrest Gump. William was born on the day the Islamic Emirate of Afghanistan was formed. Jason was born on the day the first mission in Biosphere 2 ended. The oldest is,1993-09-26,Jason
Mark,1985-03-15,Jack,1995-11-22,Alex,1988-12-21,Mark was born on the day the end of military leadership occurred in Brazil. Jack was born on the day the movie Toy Story premiered. Alex was born on the day Pan Am Flight 103 exploded. The oldest is,1985-03-15,Mark
Robert,1999-08-03,Emily,1983-06-05,Dallas,1988-12-02,Robert was born on the day At least 58 people die and hundreds of homes are buried in a massive landslide triggered by Typhoon Olga. Emily was born on the day the Second Sudanese Civil War began. Dallas was born on the day Benazir Bhutto was elected Prime Minister of Pakistan. The oldest is,1983-06-05,Emily
Michael,1990-10-03,Robert,1990-05-22,Richard,1995-10-03,Michael was born on the day German reunification occurred. Robert was born on the day North and South Yemen unified. Richard was born on the day O. J. Simpson was found not guilty. The oldest is,1990-05-22,Robert
Rose,1990-06-21,Matt,1994-07-01,Alex,1991-07-01,Rose was born on the day the Manjil-Rudbar earthquake occurred. Matt was born on the day Plano Real introduced the new real currency in Brazil. Alex was born on the day President George H. W. Bush nominated Clarence Thomas for the Supreme Court. The oldest is,1990-06-21,Rose
Hope,1994-12-14,Henry,1999-04-20,Emily,1994-06-23,Hope was born on the day the construction of the Three Gorges Dam began. Henry was born on the day of the Columbine High School massacre. Emily was born on the release date of Forrest Gump. The oldest is,1994-06-23,Emily
Laura,1997-05-17,Kevin,1994-01-17,Alex,1994-06-23,Laura was born on the day Kabila ousted Mobutu and Zaire became the Democratic Republic of the Congo. Kevin was born on the day the Northridge earthquake struck. Alex was born on the release date of Forrest Gump. The oldest is,1994-01-17,Kevin
Scott,1999-06-11,Ian,1994-01-17,Bob,1983-03-23,Scott was born on the day the Kosovo War ended. Ian was born on the day the Northridge earthquake struck. Bob was born on the day Ronald Reagan announced the Strategic Defense Initiative. The oldest is,1983-03-23,Bob
Hope,1983-09-01,Maria,1989-01-07,Mark,1989-02-15,Hope was born on the day Korean Air Lines Flight 007 was shot down. Maria was born on the day Hirohito died and Akihito became Emperor. Mark was born on the end of the Soviet war in Afghanistan. The oldest is,1983-09-01,Hope
Andrew,1992-05-13,Ian,1994-09-19,Mark,1985-03-15,Andrew was born on the day Falun Gong was introduced. Ian was born on the day Operation Uphold Democracy began. Mark was born on the day the end of military leadership occurred in Brazil. The oldest is,1985-03-15,Mark
Laura,1985-09-19,Max,1981-06-05,Jerry,1995-12-14,Laura was born on the day a devastating earthquake hit Mexico City. Max was born on the day the AIDS epidemic began. Jerry was born on the day the Dayton Accords were signed. The oldest is,1981-06-05,Max
George,1997-08-29,Blake,1996-07-27,Walker,1996-07-17,George was born on the day Netflix was launched. Blake was born on the day of the Centennial Olympic Park bombing. Walker was born on the day TWA Flight 800 crashed. The oldest is,1996-07-17,Walker
Scott,1982-10-01,Hope,1981-01-01,Kevin,1983-09-17,Scott was born on the day the Sony CDP-101 CD player was released. Hope was born on the day Greece joined the European Communities. Kevin was born on the day Vanessa Lynn Williams became the first African-American Miss America. The oldest is,1981-01-01,Hope
Jason,1983-12-10,Mark,1982-09-04,Laura,1983-06-05,Jason was born on the day the dictatorship ended in Argentina. Mark was born on the day the Provisional World Parliament convened. Laura was born on the day the Second Sudanese Civil War began. The oldest is,1982-09-04,Mark
Blake,1997-07-17,Marco,1980-09-22,Rachel,1982-12-07,Blake was born on the day the F. W. Woolworth Company closed. Marco was born on the day the Iran–Iraq War began. Rachel was born on the day the first execution by lethal injection took place. The oldest is,1980-09-22,Marco
Tyler,1990-03-27,Alice,1993-11-01,Matt,1995-12-14,Tyler was born on the day the United States began broadcasting Radio y Televisión Martí. Alice was born on the day the Maastricht Treaty came into effect. Matt was born on the day the Dayton Accords were signed. The oldest is,1990-03-27,Tyler
Jason,1985-10-01,Jack,1996-07-05,Connor,1997-06-21,Jason was born on the day the Macintosh 128K was released. Jack was born on the day Dolly the sheep was cloned. Connor was born on the day the WNBA played its first game. The oldest is,1985-10-01,Jason
Ryan,1983-06-05,Connor,1997-08-02,Alice,1999-06-11,Ryan was born on the day the Second Sudanese Civil War began. Connor was born on the day The First Liberian Civil War ended. Alice was born on the day the Kosovo War ended. The oldest is,1983-06-05,Ryan
Emily,1983-06-05,Henry,1996-07-27,Max,1993-09-26,Emily was born on the day the Second Sudanese Civil War began. Henry was born on the day of the Centennial Olympic Park bombing. Max was born on the day the first mission in Biosphere 2 ended. The oldest is,1983-06-05,Emily
Max,1996-05-10,Charlie,1999-10-12,Maria,1996-07-27,Max was born on the day a deadly storm hit Mount Everest. Charlie was born on the day the world population reached 6 billion. Maria was born on the day of the Centennial Olympic Park bombing. The oldest is,1996-05-10,Max
Blake,1996-07-27,Robert,1991-02-28,Jason,1981-04-12,Blake was born on the day of the Centennial Olympic Park bombing. Robert was born on the day The Gulf War ended. Jason was born on the day the first orbital flight of the Space Shuttle took place. The oldest is,1981-04-12,Jason
Jack,1988-03-16,Jerry,1980-12-08,Ian,1998-02-28,Jack was born on the day the Halabja chemical attack occurred. Jerry was born on the day John Lennon was murdered. Ian was born on the day a study suggesting a link between MMR vaccine and autism was published. The oldest is,1980-12-08,Jerry
Richard,1990-06-21,Hunter,1989-10-17,Dallas,1980-04-18,Richard was born on the day the Manjil-Rudbar earthquake occurred. Hunter was born on the day the Loma Prieta earthquake occurred. Dallas was born on the day Rhodesia gained independence. The oldest is,1980-04-18,Dallas
Frank,1992-06-08,Connor,1997-08-02,April,1996-09-27,Frank was born on the day the first World Oceans Day was celebrated. Connor was born on the day The First Liberian Civil War ended. April was born on the day the Islamic Emirate of Afghanistan was formed. The oldest is,1992-06-08,Frank
Mark,1985-03-15,Steve,1986-01-24,Frank,1999-02-02,Mark was born on the day the end of military leadership occurred in Brazil. Steve was born on the day the first close-up images of the planet Uranus were captured. Frank was born on the day Hugo Chavez became President of Venezuela. The oldest is,1985-03-15,Mark
Joy,1995-03-20,Richard,1991-07-11,Hunter,1989-10-17,Joy was born on the day the Tokyo subway sarin attack occurred. Richard was born on the day a solar eclipse occurred in the Northern hemisphere. Hunter was born on the day the Loma Prieta earthquake occurred. The oldest is,1989-10-17,Hunter
Rachel,1990-06-21,Max,1982-04-25,Richard,1989-01-07,Rachel was born on the day the Manjil-Rudbar earthquake occurred. Max was born on the day Israel withdrew from the Sinai Peninsula. Richard was born on the day Hirohito died and Akihito became Emperor. The oldest is,1982-04-25,Max
George,1997-08-29,Laura,1997-05-17,Henry,1999-08-26,George was born on the day Netflix was launched. Laura was born on the day Kabila ousted Mobutu and Zaire became the Democratic Republic of the Congo. Henry was born on the day the Second Chechen War began. The oldest is,1997-05-17,Laura
Dallas,1999-06-11,Matt,1994-07-01,Ian,1992-01-16,Dallas was born on the day the Kosovo War ended. Matt was born on the day Plano Real introduced the new real currency in Brazil. Ian was born on the day the Salvadorian Civil War ended. The oldest is,1992-01-16,Ian
Frank,1992-06-08,George,1994-11-05,Jerry,1991-10-05,Frank was born on the day the first World Oceans Day was celebrated. George was born on the day George Foreman won the World Heavyweight Championship by knockout. Jerry was born on the day Linus Torvalds launched the first version of the Linux kernel. The oldest is,1991-10-05,Jerry
Josh,1982-12-07,Frank,1996-03-23,Peter,1988-12-21,Josh was born on the day the first execution by lethal injection took place. Frank was born on the day The Third Taiwan Strait Crisis ended. Peter was born on the day Pan Am Flight 103 exploded. The oldest is,1982-12-07,Josh
Josh,1994-06-23,Jack,1988-11-15,Richard,1991-07-11,Josh was born on the release date of Forrest Gump. Jack was born on the day the independent State of Palestine was proclaimed. Richard was born on the day a solar eclipse occurred in the Northern hemisphere. The oldest is,1988-11-15,Jack
Neil,1993-01-01,Emily,1981-10-06,Frank,1992-06-08,Neil was born on the day the Velvet Divorce between Czech Republic and Slovakia took place. Emily was born on the day Anwar Sadat was assassinated. Frank was born on the day the first World Oceans Day was celebrated. The oldest is,1981-10-06,Emily
Jason,1997-06-21,Alex,1999-10-31,Matt,1995-12-14,Jason was born on the day the WNBA played its first game. Alex was born on the day EgyptAir Flight 990 crashed. Matt was born on the day the Dayton Accords were signed. The oldest is,1995-12-14,Matt
Dean,1989-10-17,Alex,1997-11-17,Emily,1983-10-23,Dean was born on the day the Loma Prieta earthquake occurred. Alex was born on the day a terrorist attack occurred outside the Temple of Hatshepsut. Emily was born on the day the Beirut barracks bombing resulted in a massive loss of life. The oldest is,1983-10-23,Emily
Dallas,1980-04-18,Steve,1999-05-01,Henry,1984-10-31,Dallas was born on the day Rhodesia gained independence. Steve was born on the day SpongeBob SquarePants aired. Henry was born on the day Indira Gandhi was assassinated. The oldest is,1980-04-18,Dallas
Jason,1985-10-01,Kevin,1980-08-31,Richard,1989-03-24,Jason was born on the day the Macintosh 128K was released. Kevin was born on the day Solidarity union formed at Poland's Gdańsk Shipyard. Richard was born on the day the Exxon Valdez oil spill occurred. The oldest is,1980-08-31,Kevin
Walker,1988-12-02,Bob,1996-09-27,Josh,1983-10-23,Walker was born on the day Benazir Bhutto was elected Prime Minister of Pakistan. Bob was born on the day the Islamic Emirate of Afghanistan was formed. Josh was born on the day the Beirut barracks bombing resulted in a massive loss of life. The oldest is,1983-10-23,Josh
Max,1982-04-25,Michael,1982-10-01,Grant,1992-10-06,Max was born on the day Israel withdrew from the Sinai Peninsula. Michael was born on the day the Sony CDP-101 CD player was released. Grant was born on the day Lennart Meri became the President of Estonia. The oldest is,1982-04-25,Max
Max,1981-06-05,Richard,1989-03-24,Frank,1999-02-02,Max was born on the day the AIDS epidemic began. Richard was born on the day the Exxon Valdez oil spill occurred. Frank was born on the day Hugo Chavez became President of Venezuela. The oldest is,1981-06-05,Max
Jerry,1995-12-14,Emily,1994-06-23,Hope,1997-06-21,Jerry was born on the day the Dayton Accords were signed. Emily was born on the release date of Forrest Gump. Hope was born on the day the WNBA played its first game. The oldest is,1994-06-23,Emily
Kevin,1980-08-31,Walker,1987-09-15,April,1996-09-27,Kevin was born on the day Solidarity union formed at Poland's Gdańsk Shipyard. Walker was born on the day Huawei was founded. April was born on the day the Islamic Emirate of Afghanistan was formed. The oldest is,1980-08-31,Kevin
